순위,종목코드,종목명,시가총액,기준일,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
178,3030,세아제강,6.45E+11,2014-02-28,34.21,,,,0
179,49770,동원F&B,6.32896E+11,2014-02-28,23.78,26.64,51.15,,10.97
180,29530,신도리코,6.30002E+11,2014-02-28,1.96,,,,1.6
181,101060,SBS미디어홀딩스,6.18341E+11,2014-02-28,-3.81,-10.8,-4.64,-22.18,6.79
182,17390,서울가스,6.175E+11,2014-02-28,5.11,,,,1.21
183,3920,남양유업,6.156E+11,2014-02-28,-2.06,,,,2.46
184,70,삼양홀딩스,5.98895E+11,2014-02-28,9.08,,,,-1.64
185,16420,NH농협증권,5.89814E+11,2014-02-28,0.72,2.51,3.59,-8.22,4.28
186,180640,한진칼,5.8692E+11,2014-02-28,-7.38,,,,15.22
187,84870,베이직하우스,5.86077E+11,2014-02-28,11.07,,,,-19.22
188,82740,두산엔진,5.83105E+11,2014-02-28,6.47,,,,11.68
189,19680,대교,5.80215E+11,2014-02-28,-6.04,,,,-3.21
190,5610,삼립식품,5.78144E+11,2014-02-28,14.73,,,,8.51
191,8560,메리츠종금증권,5.66472E+11,2014-02-28,3.65,3.65,31.19,31.19,22.4
192,161890,한국콜마,5.65029E+11,2014-02-28,1.4,,,,5.86
193,4150,한솔제지,5.64937E+11,2014-02-28,9.74,,,,-4.63
194,5850,에스엘,5.6216E+11,2014-02-28,-4.05,,,,15.96
195,31430,신세계인터내셔날,5.49066E+11,2014-02-28,-1.03,,,,3.38
196,28670,팬오션,5.45807E+11,2014-02-28,-3.93,,,,4.09
197,6840,AK홀딩스,5.39282E+11,2014-02-28,19.79,,,,25.05
198,2240,고려제강,5.385E+11,2014-02-28,1.41,,,,10.03
199,5880,대한해운,5.35406E+11,2014-02-28,-12.85,,,,-4.27
200,640,동아쏘시오홀딩스,5.33776E+11,2014-02-28,-3.53,,,,-4.47
1,5930,삼성전자,1.97823E+14,2014-03-31,-0.44,,,,0
2,5380,현대차,5.52894E+13,2014-03-31,2.45,,,,-8.37
3,12330,현대모비스,3.06633E+13,2014-03-31,0.48,,,,-6.35
4,5490,POSCO,2.58073E+13,2014-03-31,4.23,,,,3.89
5,660,SK하이닉스,2.55672E+13,2014-03-31,-7.1,,,,11.53
6,35420,NAVER,2.55131E+13,2014-03-31,-5.26,,,,-4.65
7,270,기아차,2.4038E+13,2014-03-31,7.04,,,,-3.37
8,15760,한국전력,2.33996E+13,2014-03-31,-1.49,,,,8.37
9,55550,신한지주,2.22874E+13,2014-03-31,5.74,,,,-4.26
10,32830,삼성생명,2.01E+13,2014-03-31,-0.5,,,,-4.38
11,17670,SK텔레콤,1.74007E+13,2014-03-31,-0.46,,,,-0.93
12,51910,LG화학,1.68329E+13,2014-03-31,-0.2,,,,3.54
13,9540,현대중공업,1.6036E+13,2014-03-31,-3.87,,,,-8.29
14,105560,KB금융,1.43916E+13,2014-03-31,-6.64,,,,-5.5
15,810,삼성화재,1.13463E+13,2014-03-31,1.7,,,,2.3
16,96770,SK이노베이션,1.12808E+13,2014-03-31,-8.61,,,,-3.28
17,86790,하나금융지주,1.12769E+13,2014-03-31,-6.71,,,,-6.56
18,33780,KT&G,1.09834E+13,2014-03-31,2.3,,,,3.5
19,66570,LG전자,1.06207E+13,2014-03-31,6.57,,,,5.86
20,23530,롯데쇼핑,1.05494E+13,2014-03-31,-0.74,,,,-4.48
21,3550,LG,9.99106E+12,2014-03-31,3.39,,,,-0.69
22,53000,우리금융,9.75279E+12,2014-03-31,0.42,-9.02,-3.2,-4.72,-3.72
23,830,삼성물산,9.63864E+12,2014-03-31,-1.91,1.82,-1.28,-9.93,5.02
24,34220,LG디스플레이,9.53579E+12,2014-03-31,9.45,,,,3
25,3600,SK,9.06363E+12,2014-03-31,0.26,1.05,-0.52,13.2,-5.18
26,86280,현대글로비스,9.05625E+12,2014-03-31,2.98,,,,0.83
27,4020,현대제철,8.01863E+12,2014-03-31,1.18,,,,-1.89
28,30200,KT,7.71585E+12,2014-03-31,-2.64,,,,11
29,161390,한국타이어,7.48205E+12,2014-03-31,-2.89,,,,-1.16
30,34730,SK C&C,7.475E+12,2014-03-31,3.1,,,,-5.35
31,24110,기업은행,7.45895E+12,2014-03-31,-0.74,,,,-5.93
32,90430,아모레퍼시픽,7.36577E+12,2014-03-31,7.33,,,,5.95
33,10140,삼성중공업,7.35338E+12,2014-03-31,-0.16,,,,-11.46
34,6400,삼성SDI,7.33489E+12,2014-03-31,7.69,,,,-6.21
35,51900,LG생활건강,7.17656E+12,2014-03-31,0.55,,,,2.72
36,10950,S-Oil,6.9351E+12,2014-03-31,-5.81,,,,-1.95
37,139480,이마트,6.8017E+12,2014-03-31,-3.94,,,,-3.28
38,35250,강원랜드,6.63216E+12,2014-03-31,-2.82,,,,-3.71
39,11170,롯데케미칼,6.44378E+12,2014-03-31,-7.39,,,,-13.3
40,10130,고려아연,6.23654E+12,2014-03-31,-3.08,,,,3.03
41,720,현대건설,6.23592E+12,2014-03-31,-4.11,,,,-0.36
42,42660,대우조선해양,6.1245E+12,2014-03-31,-2.59,,,,-6.56
43,88350,한화생명,6.06234E+12,2014-03-31,2.05,,,,-3.72
44,21240,코웨이,5.76122E+12,2014-03-31,9.37,,,,9.1
45,36460,한국가스공사,5.74187E+12,2014-03-31,-10.37,,,,-0.64
46,2380,KCC,5.7334E+12,2014-03-31,5.62,,,,-5.69
47,18880,한라비스테온공조,5.18854E+12,2014-03-31,22.28,,,,-11.32
48,9150,삼성전기,5.17627E+12,2014-03-31,2.21,,,,-4.47
49,1800,오리온,4.8928E+12,2014-03-31,-8.29,,,,-3.79
50,36570,엔씨소프트,4.78027E+12,2014-03-31,14.14,,,,-5.96
51,32640,LG유플러스,4.56259E+12,2014-03-31,0,,,,-2.87
52,78930,GS,4.47852E+12,2014-03-31,-2.72,,,,-0.21
53,47050,대우인터내셔널,4.40701E+12,2014-03-31,-7.86,,,,-6.33
54,11210,현대위아,4.39985E+12,2014-03-31,1.18,,,,-0.58
55,10060,OCI,4.23326E+12,2014-03-31,-14.25,,,,1.97
56,2790,아모레G,4.0853E+12,2014-03-31,2.4,,,,4.3
57,29780,삼성카드,4.01451E+12,2014-03-31,3.12,,,,8.08
58,1040,CJ,3.95064E+12,2014-03-31,6.67,,,,-8.09
59,5830,동부화재,3.90816E+12,2014-03-31,7.6,,,,3.26
60,1300,제일모직,3.75978E+12,2014-03-31,4.06,-18.98,-21.81,-18.34,-8.09
61,97950,CJ제일제당,3.7597E+12,2014-03-31,4.55,,,,8.01
62,34020,두산중공업,3.73146E+12,2014-03-31,-2.9,,,,-0.99
63,12750,에스원,3.38193E+12,2014-03-31,9.34,,,,-11.8
64,8770,호텔신라,3.37926E+12,2014-03-31,3.36,,,,0.93
65,69960,현대백화점,3.32315E+12,2014-03-31,0.35,,,,-6.34
66,47810,한국항공우주,3.30928E+12,2014-03-31,8.12,,,,-2.95
67,47040,대우건설,3.3042E+12,2014-03-31,-2.33,,,,7.67
68,10620,현대미포조선,3.1E+12,2014-03-31,-1.9,-12.92,-1.27,,-9.36
69,12450,삼성테크윈,3.07623E+12,2014-03-31,9.87,,,,0
70,51600,한전KPS,3.051E+12,2014-03-31,4.79,,,,-0.88
71,210,대림산업,3.01716E+12,2014-03-31,-1.59,,,,-3
72,16360,삼성증권,2.98479E+12,2014-03-31,-1.39,,,,0.77
73,138930,BS금융지주,2.91037E+12,2014-03-31,-5.35,,,,4.99
74,150,두산,2.89217E+12,2014-03-31,0.36,,,,-3.97
75,28050,삼성엔지니어링,2.868E+12,2014-03-31,-4.53,,,,7.81
76,42670,두산인프라코어,2.84214E+12,2014-03-31,1.85,8.73,,,-9.12
77,30000,제일기획,2.75524E+12,2014-03-31,-2.04,,,,4.8
78,1450,현대해상,2.74458E+12,2014-03-31,5.5,,,,-1.3
79,9830,한화케미칼,2.71449E+12,2014-03-31,-7.86,,,,-5.68
80,114090,GKL,2.70619E+12,2014-03-31,-0.57,,,,-1.6
81,4800,효성,2.69702E+12,2014-03-31,5.5,,,,-4.04
82,6800,대우증권,2.67895E+12,2014-03-31,-3.97,,,,3.17
83,11780,금호석유,2.67506E+12,2014-03-31,-1.13,,,,-0.57
84,4990,롯데제과,2.59121E+12,2014-03-31,1.17,,,,-2.91
85,120,CJ대한통운,2.57779E+12,2014-03-31,-5.83,,,,-3.54
86,64350,현대로템,2.533E+12,2014-03-31,1.36,,,,-5.87
87,52690,한전기술,2.51105E+12,2014-03-31,2.02,,,,-6.24
88,6260,LS,2.45686E+12,2014-03-31,4.23,,,,6.03
89,60980,만도,2.42993E+12,2014-03-31,1.89,,,,-8.15
90,880,한화,2.40618E+12,2014-03-31,-10.83,,,,-6.39
91,1740,SK네트웍스,2.34786E+12,2014-03-31,13.57,,,,0.63
92,4170,신세계,2.26931E+12,2014-03-31,2.22,,,,-2.82
93,3490,대한항공,2.26194E+12,2014-03-31,11.58,,,,-13.62
94,12630,현대산업,2.26153E+12,2014-03-31,2.57,,,,-1.5
95,670,영풍,2.17361E+12,2014-03-31,-3.28,,,,0.85
96,88980,맥쿼리인프라,2.14454E+12,2014-03-31,4.16,,,,-1.07
97,11070,LG이노텍,2.0778E+12,2014-03-31,12.69,,,,10.68
98,7070,GS리테일,2.07515E+12,2014-03-31,-0.74,,,,6.49
99,139130,DGB금융지주,2.06442E+12,2014-03-31,-6.1,,,,1.62
100,71050,한국금융지주,2.05072E+12,2014-03-31,-4.29,,,,2.85
101,100,유한양행,2.02419E+12,2014-03-31,-8.1,,,,0
102,10120,LS산전,2.016E+12,2014-03-31,6.16,,,,-1.79
103,73240,금호타이어,1.96589E+12,2014-03-31,-5,,,,-2.26
104,240,한국타이어월드와이드,1.95807E+12,2014-03-31,-2.09,,,,-0.71
105,2550,LIG손해보험,1.878E+12,2014-03-31,1.13,-5.01,28.28,31.79,-3.35
106,57050,현대홈쇼핑,1.878E+12,2014-03-31,-6.85,,,,-0.96
107,6360,GS건설,1.8513E+12,2014-03-31,0.69,,,,8.14
108,5300,롯데칠성,1.84591E+12,2014-03-31,-1.84,,,,4.76
109,4370,농심,1.81567E+12,2014-03-31,-0.17,,,,3.02
110,5940,우리투자증권,1.75941E+12,2014-03-31,-4.23,,,,-1.25
111,111770,영원무역,1.75252E+12,2014-03-31,8.5,,,,6.45
112,11200,현대상선,1.74351E+12,2014-03-31,-23.13,,,,0.49
113,37620,미래에셋증권,1.73015E+12,2014-03-31,8.83,7.55,12.23,-4.62,2.42
114,71840,롯데하이마트,1.7092E+12,2014-03-31,-8.59,,,,0.14
115,5440,현대그린푸드,1.68052E+12,2014-03-31,1.77,,,,0.87
116,80,하이트진로,1.64814E+12,2014-03-31,0,,,,6.38
117,9240,한샘,1.64737E+12,2014-03-31,8.02,,,,20.57
118,3240,태광산업,1.52536E+12,2014-03-31,-1.37,,,,-2.85
119,60,메리츠화재,1.50473E+12,2014-03-31,-1.33,-1.98,7.61,24.27,-13.47
120,6280,녹십자,1.4725E+12,2014-03-31,-7.35,,,,1.19
121,181710,NHN엔터테인먼트,1.45584E+12,2014-03-31,-3.32,,,,-12.19
122,108670,LG하우시스,1.42586E+12,2014-03-31,-7.29,,,,14.47
123,37560,CJ헬로비전,1.40566E+12,2014-03-31,0.55,,,,-2.76
124,1680,대상,1.40399E+12,2014-03-31,3.16,,,,0
125,120110,코오롱인더,1.36496E+12,2014-03-31,1.87,,,,26.1
126,6120,SK케미칼,1.31103E+12,2014-03-31,1.13,,,,-4.45
127,7310,오뚜기,1.28656E+12,2014-03-31,-6.62,,,,9.49
128,2350,넥센타이어,1.28142E+12,2014-03-31,-5.92,,,,4.81
129,4000,삼성정밀화학,1.26162E+12,2014-03-31,18.4,,,,-15.75
130,10520,현대하이스코,1.25444E+12,2014-03-31,28.35,45.89,31.48,81.27,0.18
131,3690,코리안리,1.2398E+12,2014-03-31,-7.63,,,,-0.97
132,3620,쌍용차,1.1993E+12,2014-03-31,5.3,,,,14.31
133,122900,아이마켓코리아,1.18074E+12,2014-03-31,4.12,,,,-5.18
134,39490,키움증권,1.18013E+12,2014-03-31,0,,,,-5.06
135,53210,스카이라이프,1.14055E+12,2014-03-31,-11.99,,,,1.47
136,11790,SKC,1.12086E+12,2014-03-31,1.48,,,,10.34
137,900140,코라오홀딩스,1.11771E+12,2014-03-31,-2.94,,,,3.64
138,128940,한미약품,1.11088E+12,2014-03-31,-16.48,,,,2.2
139,79160,CJ CGV,1.10039E+12,2014-03-31,0.97,,,,-7.59
140,3450,현대증권,1.0982E+12,2014-03-31,-3.44,10.43,-3.44,-19.85,7.43
141,82640,동양생명,1.09724E+12,2014-03-31,0.99,,,,-1.47
142,1120,LG상사,1.09303E+12,2014-03-31,-0.53,,,,8.33
143,6040,동원산업,1.08968E+12,2014-03-31,-4,,,,0.15
144,2270,롯데푸드,1.08185E+12,2014-03-31,4.08,5.9,17.38,-7.71,-2.03
145,11160,두산건설,9.93334E+11,2014-03-31,22.45,7.09,-21.39,-31.55,-16.67
146,20560,아시아나항공,9.83311E+11,2014-03-31,-1.56,,,,-2.28
147,1430,세아베스틸,9.77243E+11,2014-03-31,13.31,,,,2.2
148,3300,한일시멘트,9.73345E+11,2014-03-31,20,,,,-7.75
149,97230,한진중공업,9.35394E+11,2014-03-31,3.05,,,,-10
150,9970,영원무역홀딩스,9.06767E+11,2014-03-31,-10.01,,,,10.68
151,5180,빙그레,9.06314E+11,2014-03-31,-5.93,,,,2.17
152,81660,휠라코리아,9.01969E+11,2014-03-31,1.85,,,,2.04
153,138040,메리츠금융지주,8.99587E+11,2014-03-31,6.66,,,,-5.22
154,105630,한세실업,8.98E+11,2014-03-31,18.78,,,,-4.45
155,17800,현대엘리베이,8.85426E+11,2014-03-31,16.99,,,,-11.53
156,69260,휴켐스,8.80934E+11,2014-03-31,-4.86,,,,1.16
157,115390,락앤락,8.745E+11,2014-03-31,-7.56,-30.87,-38.13,-42.39,-1.57
158,170900,동아에스티,8.60057E+11,2014-03-31,-2.5,,,,-9.4
159,39130,하나투어,8.56113E+11,2014-03-31,3.66,,,,-10.18
160,93050,LG패션,8.15796E+11,2014-03-31,0.54,,,,-3.94
161,117930,한진해운,8.15073E+11,2014-03-31,-4.17,-16.06,-27.18,-38.47,-5.91
162,7860,한일이화,8.13937E+11,2014-03-31,15.35,,,,2.18
163,69620,대웅제약,8.12219E+11,2014-03-31,-2.64,,,,-0.14
164,71320,지역난방공사,7.88512E+11,2014-03-31,-2.01,,,,6.17
165,1230,동국제강,7.69712E+11,2014-03-31,3.33,,,,-20.48
166,5250,녹십자홀딩스,7.54803E+11,2014-03-31,-1.83,,,,-11.53
167,185750,종근당,7.41433E+11,2014-03-31,5.77,,,,-6.85
168,8930,한미사이언스,7.3922E+11,2014-03-31,-6.56,,,,9.98
169,103140,풍산,7.14619E+11,2014-03-31,-1.54,,,,-0.39
170,49770,동원F&B,7.08149E+11,2014-03-31,11.89,39.02,59.56,,9.81
171,11760,현대상사,7.07855E+11,2014-03-31,-5.37,,,,-0.79
172,8560,메리츠종금증권,7.05814E+11,2014-03-31,24.61,30.29,48.05,61.71,-0.67
173,18670,SK가스,6.9547E+11,2014-03-31,5.91,,,,17.86
174,34120,SBS,6.94511E+11,2014-03-31,2.56,,,,-12.22
175,4490,세방전지,6.909E+11,2014-03-31,-4.36,,,,0.41
176,3410,쌍용양회,6.8165E+11,2014-03-31,4.1,33.27,52.94,16,3.39
177,175330,JB금융지주,6.81325E+11,2014-03-31,4.36,,,,6.14
178,180640,한진칼,6.6631E+11,2014-03-31,13.53,,,,-5.96
179,6840,AK홀딩스,6.62746E+11,2014-03-31,22.89,,,,-6.33
180,101060,SBS미디어홀딩스,6.59611E+11,2014-03-31,6.67,-10.36,7.04,-19.26,-7.42
181,82740,두산엔진,6.59555E+11,2014-03-31,13.1,,,,-8.63
182,5610,삼립식품,6.53216E+11,2014-03-31,12.99,,,,-1.59
183,20000,한섬,6.50232E+11,2014-03-31,-2.94,,,,-1.14
184,8000,웅진케미칼,6.49094E+11,2014-03-31,27.27,28.44,37.25,45.83,3.57
185,5850,에스엘,6.4513E+11,2014-03-31,14.76,,,,-6.57
186,3030,세아제강,6.45E+11,2014-03-31,0,,,,14.42
187,23590,다우기술,6.41593E+11,2014-03-31,-9.78,,,,0.7
188,29530,신도리코,6.4109E+11,2014-03-31,1.76,,,,6.45
189,33920,무학,6.318E+11,2014-03-31,19.39,,,,29.49
190,68870,LG생명과학,6.31583E+11,2014-03-31,-6.85,-6.16,-26.45,-34.2,-6.17
191,16420,NH농협증권,6.30656E+11,2014-03-31,6.92,5.32,9.38,1.55,27.43
192,17390,서울가스,6.25E+11,2014-03-31,1.21,,,,2.4
193,3920,남양유업,6.228E+11,2014-03-31,1.17,,,,5.9
194,10780,아이에스동서,6.03868E+11,2014-03-31,16.22,,,,-1.27
195,2960,한국쉘석유,6.032E+11,2014-03-31,17.17,,,,0.86
196,161890,한국콜마,5.84513E+11,2014-03-31,3.45,,,,13.17
197,70,삼양홀딩스,5.83371E+11,2014-03-31,-2.59,,,,0.84
198,2240,고려제강,5.7225E+11,2014-03-31,6.27,,,,-2.62
199,4690,삼천리,5.67704E+11,2014-03-31,16.67,,,,10.71
200,28670,팬오션,5.66963E+11,2014-03-31,3.87,,,,-26.65
1,5930,삼성전자,1.97823E+14,2014-04-30,0.6,4.92,,,7.45
2,5380,현대차,5.06636E+13,2014-04-30,-7.26,-1.92,,,-2.39
3,12330,현대모비스,2.87164E+13,2014-04-30,-7.23,-4.84,,,-2.37
4,660,SK하이닉스,2.85146E+13,2014-04-30,8.37,6.08,,,9.96
5,5490,POSCO,2.681E+13,2014-04-30,4.59,3.02,,,-6.02
6,15760,한국전력,2.53576E+13,2014-04-30,7.05,11.9,,,-1.01
7,35420,NAVER,2.43265E+13,2014-04-30,-5.38,9.33,,,2.71
8,270,기아차,2.32273E+13,2014-04-30,-3.7,6.11,,,2.62
9,55550,신한지주,2.1339E+13,2014-04-30,-3.64,-1.42,,,-1.44
10,32830,삼성생명,1.922E+13,2014-04-30,-3.9,-7.15,,,3.95
11,51910,LG화학,1.74293E+13,2014-04-30,4.37,1.15,,,-1.14
12,17670,SK텔레콤,1.72392E+13,2014-04-30,-0.7,-1.38,,,2.81
13,9540,현대중공업,1.4706E+13,2014-04-30,-8.08,-13.81,,,-4.39
14,105560,KB금융,1.35996E+13,2014-04-30,-5.63,-5.38,,,-1.28
15,810,삼성화재,1.16068E+13,2014-04-30,3.16,-1.21,,,6.12
16,33780,KT&G,1.13678E+13,2014-04-30,3.37,9.38,,,0.24
17,66570,LG전자,1.12426E+13,2014-04-30,6.68,3.93,,,6.11
18,96770,SK이노베이션,1.09109E+13,2014-04-30,-3.28,-7.09,,,-9.75
19,86790,하나금융지주,1.05376E+13,2014-04-30,-7.39,-11.12,,,1.93
20,830,삼성물산,1.01229E+13,2014-04-30,5.37,10.39,-0.61,9.83,12.65
21,23530,롯데쇼핑,1.00771E+13,2014-04-30,-4.05,-15.34,,,-6.87
22,3550,LG,9.92204E+12,2014-04-30,0,0,,,5.57
23,34220,LG디스플레이,9.82204E+12,2014-04-30,3.78,8.28,,,-1.1
24,86280,현대글로비스,9.13125E+12,2014-04-30,2.96,6.8,,,8.21
25,3600,SK,8.59401E+12,2014-04-30,-4.19,1.67,-8.5,15.46,0.55
26,30200,KT,8.56447E+12,2014-04-30,10.44,6.49,,,-7.32
27,4020,현대제철,7.86711E+12,2014-04-30,-1.17,-11.65,,,1.93
28,90430,아모레퍼시픽,7.80421E+12,2014-04-30,5.45,31.92,,,8.54
29,161390,한국타이어,7.39534E+12,2014-04-30,1.02,-3.24,,,1.34
30,51900,LG생활건강,7.37179E+12,2014-04-30,2.05,-1.26,,,8.05
31,34730,SK C&C,7.075E+12,2014-04-30,-2.08,13.2,,,16.96
32,24110,기업은행,7.01694E+12,2014-04-30,-6.62,1.6,,,10.24
33,6400,삼성SDI,6.87931E+12,2014-04-30,0,5.23,,,0.33
34,10950,S-Oil,6.8E+12,2014-04-30,-1.31,-11.95,,,-8.77
35,139480,이마트,6.57869E+12,2014-04-30,-5.79,-9.23,,,-0.85
36,10140,삼성중공업,6.51069E+12,2014-04-30,-8,-16.32,,,-0.17
37,10130,고려아연,6.42524E+12,2014-04-30,2.1,-2.16,,,9.1
38,35250,강원랜드,6.38612E+12,2014-04-30,-6.72,-11.82,,,2.01
39,21240,코웨이,6.28567E+12,2014-04-30,11.49,17.44,,,5.28
40,720,현대건설,6.21365E+12,2014-04-30,-1.41,-4.45,,,-4.3
41,88350,한화생명,5.83652E+12,2014-04-30,-2.75,-8.2,,,-3.57
42,42660,대우조선해양,5.72258E+12,2014-04-30,-4.47,-13.33,,,-10.2
43,36460,한국가스공사,5.70494E+12,2014-04-30,0,-7.21,,,-5.66
44,11170,롯데케미칼,5.58689E+12,2014-04-30,-13.3,-22.93,,,-1.23
45,2380,KCC,5.40728E+12,2014-04-30,-2.28,5.54,,,14.01
46,9150,삼성전기,4.94472E+12,2014-04-30,-2.93,-0.75,,,-4.98
47,1800,오리온,4.7076E+12,2014-04-30,-3.9,-9.74,,,6.47
48,18880,한라비스테온공조,4.60136E+12,2014-04-30,-5.07,9.66,,,10.21
49,36570,엔씨소프트,4.49545E+12,2014-04-30,-6.82,3.27,,,-17.8
50,78930,GS,4.46923E+12,2014-04-30,0.21,-6.24,,,-9.88
51,32640,LG유플러스,4.43161E+12,2014-04-30,-3.33,-7.31,,,-5.52
52,11210,현대위아,4.37412E+12,2014-04-30,-2.02,5.26,,,5.88
53,29780,삼성카드,4.33892E+12,2014-04-30,9.66,7.46,,,0.27
54,10060,OCI,4.31674E+12,2014-04-30,0.84,-4.74,,,-3.31
55,2790,아모레G,4.26084E+12,2014-04-30,2.1,12.54,,,28.46
56,47050,대우인터내셔널,4.12802E+12,2014-04-30,-6.09,-12.55,,,-11.17
57,97950,CJ제일제당,4.061E+12,2014-04-30,8.77,16.76,,,6.45
58,5830,동부화재,4.0356E+12,2014-04-30,3.07,5.95,,,1.23
59,34020,두산중공업,3.69431E+12,2014-04-30,-2.11,-5.05,,,-3.59
60,1040,CJ,3.63111E+12,2014-04-30,-6.37,5.04,,,14
61,47040,대우건설,3.55773E+12,2014-04-30,7.54,25.51,,,-2.45
62,1300,제일모직,3.45564E+12,2014-04-30,-2.8,-12.72,-27.02,-30.56,0.76
63,8770,호텔신라,3.41066E+12,2014-04-30,3.21,11.41,,,6.44
64,47810,한국항공우주,3.2118E+12,2014-04-30,-1.64,2.97,,,-3.19
65,69960,현대백화점,3.11252E+12,2014-04-30,-6.67,-7.64,,,-0.75
66,28050,삼성엔지니어링,3.092E+12,2014-04-30,10.27,7.81,,,5.43
67,12450,삼성테크윈,3.07623E+12,2014-04-30,2.3,9.24,,,-1.21
68,138930,BS금융지주,3.0554E+12,2014-04-30,2.6,-0.31,,,1.48
69,51600,한전KPS,3.024E+12,2014-04-30,0.6,19.57,,,-3.42
70,16360,삼성증권,3.00772E+12,2014-04-30,2.34,-9.44,,,4.32
71,12750,에스원,2.98294E+12,2014-04-30,-9.77,0.9,,,1.27
72,210,대림산업,2.92668E+12,2014-04-30,-3.55,1.57,,,-4.16
73,30000,제일기획,2.88753E+12,2014-04-30,3.29,-10.36,,,-6.18
74,10620,현대미포조선,2.81E+12,2014-04-30,-7.26,-19.02,-17.35,,14.95
75,150,두산,2.77746E+12,2014-04-30,-3.62,-2.56,,,-4.14
76,6800,대우증권,2.76389E+12,2014-04-30,3.68,-1.74,,,2.72
77,1450,현대해상,2.70882E+12,2014-04-30,-1.46,-2.57,,,-4.46
78,114090,GKL,2.66289E+12,2014-04-30,-4.65,3.73,,,-4.41
79,11780,금호석유,2.65983E+12,2014-04-30,-0.34,-1.02,,,-6.99
80,6260,LS,2.60498E+12,2014-04-30,5.34,-3.8,,,-11.12
81,4800,효성,2.58816E+12,2014-04-30,-3.41,8.87,,,-7.33
82,42670,두산인프라코어,2.58282E+12,2014-04-30,-9.45,-4.6,,,-1.61
83,9830,한화케미칼,2.56017E+12,2014-04-30,-4.7,-8.75,,,3.01
84,4990,롯데제과,2.51588E+12,2014-04-30,-1.67,-4.84,,,-0.51
85,120,CJ대한통운,2.48655E+12,2014-04-30,-7.63,1.87,,,4.13
86,11070,LG이노텍,2.40677E+12,2014-04-30,14,34.12,,,11.84
87,64350,현대로템,2.38425E+12,2014-04-30,-6.34,-2.77,,,-3.39
88,1740,SK네트웍스,2.36275E+12,2014-04-30,0.95,12.93,,,-0.42
89,52690,한전기술,2.35435E+12,2014-04-30,-4.94,-9.14,,,-15.91
90,880,한화,2.25251E+12,2014-04-30,-5.2,-16.76,,,-9.82
91,60980,만도,2.23194E+12,2014-04-30,-10.15,1.64,,,-10.08
92,12630,현대산업,2.2276E+12,2014-04-30,-3.12,21.6,,,-3.21
93,7070,GS리테일,2.2099E+12,2014-04-30,4.36,13.21,,,-19.86
94,4170,신세계,2.20532E+12,2014-04-30,-2.18,-1.97,,,-6.7
95,670,영풍,2.19203E+12,2014-04-30,3.66,-2.06,,,4.87
96,88980,맥쿼리인프라,2.12134E+12,2014-04-30,-1.4,6.49,,,-0.47
97,71050,한국금융지주,2.10923E+12,2014-04-30,2.71,-4.06,,,2.25
98,139130,DGB금융지주,2.09793E+12,2014-04-30,2.29,-6.29,,,-0.32
99,100,유한양행,2.02419E+12,2014-04-30,-0.55,-6.92,,,-2.76
100,9240,한샘,1.98626E+12,2014-04-30,17.39,60.76,,,4.98
101,10120,LS산전,1.98E+12,2014-04-30,-1.64,-1.05,,,-2.27
102,3490,대한항공,1.95389E+12,2014-04-30,-13.28,-5.8,,,0.16
103,240,한국타이어월드와이드,1.94412E+12,2014-04-30,-0.24,-1.42,,,11.72
104,5300,롯데칠성,1.93375E+12,2014-04-30,2.9,-3.52,,,1.73
105,73240,금호타이어,1.92155E+12,2014-04-30,0.78,-6.14,,,-6.92
106,4370,농심,1.87041E+12,2014-04-30,-0.49,12.43,,,0.98
107,111770,영원무역,1.86551E+12,2014-04-30,9.21,9.21,,,7.48
108,57050,현대홈쇼핑,1.86E+12,2014-04-30,-3.43,-14.6,,,-1.61
109,6360,GS건설,1.8513E+12,2014-04-30,9.65,16.66,,,-8.68
110,2550,LIG손해보험,1.815E+12,2014-04-30,-3.2,-3.82,16.57,33.55,-6.28
111,37620,미래에셋증권,1.77204E+12,2014-04-30,2.79,17.17,18.48,-8.04,0.59
112,80,하이트진로,1.75334E+12,2014-04-30,5.71,16.82,,,-13.6
113,11200,현대상선,1.75198E+12,2014-04-30,-1.43,-26.85,,,-8.12
114,5940,우리투자증권,1.73749E+12,2014-04-30,-1.13,-4.6,,,-1.15
115,120110,코오롱인더,1.72157E+12,2014-04-30,26.1,36.65,,,1.31
116,71840,롯데하이마트,1.71156E+12,2014-04-30,0.69,-6.09,,,-7.03
117,5440,현대그린푸드,1.69517E+12,2014-04-30,-0.29,-3.88,,,-2.88
118,108670,LG하우시스,1.63212E+12,2014-04-30,15.56,16.67,,,5.22
119,6280,녹십자,1.49003E+12,2014-04-30,-1.16,-2.67,,,-3.53
120,3240,태광산업,1.48194E+12,2014-04-30,-3.27,-5.2,,,-3.98
121,7310,오뚜기,1.40868E+12,2014-04-30,6.78,3.93,,,8.06
122,1680,대상,1.40399E+12,2014-04-30,-2.39,15.25,,,15.93
123,3620,쌍용차,1.37083E+12,2014-04-30,14.31,21.09,,,-3.3
124,37560,CJ헬로비전,1.36694E+12,2014-04-30,-3.29,-11.53,,,-13.6
125,2350,넥센타이어,1.34312E+12,2014-04-30,5.99,-4.39,,,7.77
126,60,메리츠화재,1.30208E+12,2014-04-30,-13.76,-14.62,-10.45,7.53,-0.78
